times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2018-01-03T13:00:00.000+01:00,17143,0.316734694,0.568443051,0.04876161,42.8,7050,3582
2018-01-03T14:00:00.000+01:00,17013,0.33877551,0.503657262,0.04121517,39.4,7050,3542
2018-01-03T15:00:00.000+01:00,16930,0.42122449,0.57262278,0.026993034,37,7049,3516
2018-01-03T16:00:00.000+01:00,17216,0.438367347,0.549634274,0.013254644,43.1,7048,3598
2018-01-03T17:00:00.000+01:00,17912,0.435102041,0.664576803,0.003869969,59.9,7047,3811
2018-01-03T18:00:00.000+01:00,17037,0.515918367,0.719958203,0,36.67,7046,3537
2018-01-03T19:00:00.000+01:00,16355,0.547755102,0.762800418,0,41.7,7046,3413
2018-01-03T20:00:00.000+01:00,15553,0.545306122,0.762800418,0,47.36,7044,3265
2018-01-03T21:00:00.000+01:00,14600,0.550204082,0.762800418,0,35.8,7043,3028
2018-01-03T22:00:00.000+01:00,13585,0.550204082,0.760710554,0,35.1,7042,2816
2018-01-03T23:00:00.000+01:00,12720,0.550204082,0.759665622,0,35.1,7042,2637
2018-01-04T00:00:00.000+01:00,11900,0.546122449,0.759665622,0,32.4,7041,2460
2018-01-04T01:00:00.000+01:00,11354,0.550204082,0.759665622,0,27.8,7040,2336
2018-01-04T02:00:00.000+01:00,10971,0.546938776,0.75862069,0,31,7039,2264
2018-01-04T03:00:00.000+01:00,10872,0.542040816,0.757575758,0,28,7038,2237
2018-01-04T04:00:00.000+01:00,10914,0.523265306,0.711598746,0,27.47,7037,2244
2018-01-04T05:00:00.000+01:00,11374,0.495510204,0.703239289,0,27.9,7036,2340
2018-01-04T06:00:00.000+01:00,12763,0.44,0.666666667,0,28.97,7035,2629
2018-01-04T07:00:00.000+01:00,14513,0.373877551,0.585161964,0,33.59,7034,3003
2018-01-04T08:00:00.000+01:00,16010,0.297142857,0.544409613,9.67E-05,40.45,7034,3337
2018-01-04T09:00:00.000+01:00,16641,0.349387755,0.413793103,0.007739938,41.97,7033,3474
2018-01-04T10:00:00.000+01:00,16875,0.295510204,0.344827586,0.0249613,44.91,7032,3534
2018-01-04T11:00:00.000+01:00,16932,0.256326531,0.258098224,0.032314241,49,7031,3561
2018-01-04T12:00:00.000+01:00,16781,0.182040816,0.331243469,0.029605263,46.04,7030,3518
2018-01-04T13:00:00.000+01:00,16858,0.093061224,0.245559039,0.024477554,47.5,7029,3540
2018-01-04T14:00:00.000+01:00,16862,0.099591837,0.136886102,0.017608359,47.32,7028,3540
2018-01-04T15:00:00.000+01:00,16809,0.093877551,0.18077325,0.011803406,48.8,7027,3534
2018-01-04T16:00:00.000+01:00,16997,0.160816327,0.23092999,0.007352941,48.8,7026,3574
2018-01-04T17:00:00.000+01:00,17690,0.297142857,0.31138976,0.002902477,52.4,7026,3734
2018-01-04T18:00:00.000+01:00,16920,0.441632653,0.283176594,0,49.96,7025,3562
2018-01-04T19:00:00.000+01:00,16272,0.481632653,0.298850575,0,46.73,7024,3414
2018-01-04T20:00:00.000+01:00,15477,0.495510204,0.425287356,0,41.57,7023,3230
2018-01-04T21:00:00.000+01:00,14571,0.535510204,0.297805643,0,37.09,7022,3026
2018-01-04T22:00:00.000+01:00,13496,0.558367347,0.761755486,0,33.92,7021,2794
2018-01-04T23:00:00.000+01:00,12672,0.56,0.76384535,0,31.5,7020,2617
2018-01-05T00:00:00.000+01:00,11853,0.559183673,0.762800418,0,17.1,7019,2412
2018-01-05T01:00:00.000+01:00,11295,0.554285714,0.755485893,0,11.73,7018,2286
2018-01-05T02:00:00.000+01:00,10958,0.549387755,0.759665622,0,6.86,7018,2207
2018-01-05T03:00:00.000+01:00,10824,0.548571429,0.752351097,0,0.55,7017,2166
2018-01-05T04:00:00.000+01:00,10847,0.537142857,0.748171369,0,34,7016,2246
2018-01-05T05:00:00.000+01:00,11331,0.440816327,0.459770115,0,26.77,7015,2329
2018-01-05T06:00:00.000+01:00,12683,0.351836735,0.33646813,0,29.6,7014,2614
2018-01-05T07:00:00.000+01:00,14227,0.329795918,0.204806688,0,39.9,7013,2964
2018-01-05T08:00:00.000+01:00,15752,0.295510204,0.153605016,9.67E-05,40.99,7012,3285
2018-01-05T09:00:00.000+01:00,16428,0.275102041,0.076280042,0.016931115,38.06,7011,3416
2018-01-05T10:00:00.000+01:00,16658,0.230204082,0.062695925,0.063660991,39.4,7010,3468
2018-01-05T11:00:00.000+01:00,16685,0.212244898,0.171368861,0.107004644,39.4,7010,3474
2018-01-05T12:00:00.000+01:00,16548,0.208163265,0.131661442,0.127128483,41.69,7009,3454
2018-01-05T13:00:00.000+01:00,16558,0.168979592,0.245559039,0.118324303,47,7008,3475
2018-01-05T14:00:00.000+01:00,16488,0.11755102,0.288401254,0.084268576,44.08,7007,3450
2018-01-05T15:00:00.000+01:00,16443,0.139591837,0.193312435,0.042763158,47.1,7006,3451
2018-01-05T16:00:00.000+01:00,16678,0.106938776,0.124346917,0.01373839,47.77,7006,3503
2018-01-05T17:00:00.000+01:00,17404,0.137142857,0.096133751,0.002902477,56.35,7004,3689
2018-01-05T18:00:00.000+01:00,16729,0.093877551,0.530825496,0,57.42,7003,3550
2018-01-05T19:00:00.000+01:00,15967,0.203265306,0.399164054,0,53.99,7002,3376
2018-01-05T20:00:00.000+01:00,15150,0.34122449,0.187042842,0,42.36,7002,3164
2018-01-05T21:00:00.000+01:00,14177,0.350204082,0.189132706,0,39.9,7001,2953
2018-01-05T22:00:00.000+01:00,13244,0.373061224,0.204806688,0,39.97,7000,2759
2018-01-05T23:00:00.000+01:00,12473,0.36,0.201671891,0,36.27,6999,2588
2018-01-06T00:00:00.000+01:00,11767,0.382040816,0.196447231,0,29.45,6998,2425
2018-01-06T01:00:00.000+01:00,11136,0.415510204,0.177638454,0,28.55,6998,2293
2018-01-06T02:00:00.000+01:00,10743,0.347755102,0.171368861,0,28.18,6997,2211
2018-01-06T03:00:00.000+01:00,10520,0.271836735,0.13061651,0,28.93,6995,2167
2018-01-06T04:00:00.000+01:00,10465,0.211428571,0.128526646,0,29.18,6994,2156
2018-01-06T05:00:00.000+01:00,10619,0.189387755,0.063740857,0,29.65,6994,2189
2018-01-06T06:00:00.000+01:00,11196,0.14122449,0.081504702,0,30,6993,2308
2018-01-06T07:00:00.000+01:00,12177,0.075918367,0.058516196,0,31.36,6992,2514
2018-01-06T08:00:00.000+01:00,13250,0.046530612,0.141065831,9.67E-05,34.19,6991,2744
2018-01-06T09:00:00.000+01:00,14092,0.022040816,0.142110763,0.011513158,41.11,6990,2939
2018-01-06T10:00:00.000+01:00,14638,0.013877551,0.158829676,0.04121517,44,6990,3062
2018-01-06T11:00:00.000+01:00,14752,0.007346939,0.082549634,0.065595975,43.74,6989,3085
2018-01-06T12:00:00.000+01:00,14665,0.01877551,0.054336468,0.074883901,44.43,6988,3069
2018-01-06T13:00:00.000+01:00,14487,0.032653061,0.063740857,0.069272446,42.9,6986,3027
2018-01-06T14:00:00.000+01:00,14372,0.044081633,0.178683386,0.054566563,38.7,6986,2990
2018-01-06T15:00:00.000+01:00,14281,0.088979592,0.278996865,0.034732972,37.4,6985,2967
2018-01-06T16:00:00.000+01:00,14683,0.137142857,0.421107628,0.014512384,42.4,6984,3067
2018-01-06T17:00:00.000+01:00,15684,0.174693878,0.435736677,0.003289474,46.38,6983,3289
2018-01-06T18:00:00.000+01:00,15273,0.149387755,0.588296761,0,49.98,6982,3215
2018-01-06T19:00:00.000+01:00,14728,0.124897959,0.622779519,0,45.9,6982,3087
2018-01-06T20:00:00.000+01:00,14063,0.136326531,0.579937304,0,40.9,6981,2933
2018-01-06T21:00:00.000+01:00,13282,0.132244898,0.622779519,0,33.69,6980,2749
2018-01-06T22:00:00.000+01:00,12607,0.139591837,0.686520376,0,36.26,6979,2616
2018-01-06T23:00:00.000+01:00,11941,0.206530612,0.695924765,0,29.03,6978,2460
2018-01-07T00:00:00.000+01:00,11369,0.259591837,0.705329154,0,21.87,6977,2325
2018-01-07T01:00:00.000+01:00,10896,0.329795918,0.724137931,0,15.98,6976,2215
2018-01-07T02:00:00.000+01:00,10462,0.337142857,0.702194357,0,15.99,6975,2126
2018-01-07T03:00:00.000+01:00,10282,0.343673469,0.661442006,0,14,6974,2086
2018-01-07T04:00:00.000+01:00,10244,0.364081633,0.725182863,0,12.51,6974,2075
2018-01-07T05:00:00.000+01:00,10363,0.28,0.710553814,0,13.21,6973,2100
2018-01-07T06:00:00.000+01:00,10686,0.344489796,0.673981191,0,12.17,6972,2164
2018-01-07T07:00:00.000+01:00,11223,0.354285714,0.556948798,0,13.02,6971,2274
2018-01-07T08:00:00.000+01:00,11983,0.356734694,0.554858934,9.67E-05,24.46,6970,2457
2018-01-07T09:00:00.000+01:00,12598,0.393469388,0.510971787,0.045085139,30,6970,2598
2018-01-07T10:00:00.000+01:00,12995,0.377142857,0.463949843,0.171923375,29.74,6969,2679
2018-01-07T11:00:00.000+01:00,13110,0.368163265,0.412748171,0.286667957,29.91,6967,2703
2018-01-07T12:00:00.000+01:00,13210,0.311020408,0.403343783,0.341815015,29.91,6966,2723
2018-01-07T13:00:00.000+01:00,13116,0.315102041,0.405433647,0.346555728,29.2,6966,2702
2018-01-07T14:00:00.000+01:00,13122,0.315918367,0.439916405,0.293440402,29.23,6965,2703
2018-01-07T15:00:00.000+01:00,13338,0.334693878,0.443051202,0.188660991,29.57,6964,2749
2018-01-07T16:00:00.000+01:00,13885,0.377959184,0.430512017,0.075561146,31,6963,2866
2018-01-07T17:00:00.000+01:00,15428,0.42122449,0.486938349,0.015092879,32.49,6962,3189
2018-01-07T18:00:00.000+01:00,15282,0.448979592,0.519331243,0,34.34,6962,3165
2018-01-07T19:00:00.000+01:00,14916,0.447346939,0.548589342,0,32.33,6961,3083
2018-01-07T20:00:00.000+01:00,14255,0.453877551,0.584117032,0,31.44,6960,2944
2018-01-07T21:00:00.000+01:00,13541,0.427755102,0.605015674,0,28.94,6959,2789
2018-01-07T22:00:00.000+01:00,12711,0.431836735,0.669801463,0,29.69,6958,2620
2018-01-07T23:00:00.000+01:00,11769,0.424489796,0.647857889,0,27.01,6957,2419
2018-01-08T00:00:00.000+01:00,11238,0.408163265,0.601880878,0,18.91,6956,2291
2018-01-08T01:00:00.000+01:00,10872,0.413877551,0.596656217,0,15.15,6955,2208
2018-01-08T02:00:00.000+01:00,10684,0.395102041,0.619644723,0,15.11,6954,2170
2018-01-08T03:00:00.000+01:00,10664,0.386938776,0.699059561,0,13.42,6954,2162
2018-01-08T04:00:00.000+01:00,10844,0.408979592,0.753396029,0,12.91,6953,2197
2018-01-08T05:00:00.000+01:00,11419,0.405714286,0.73876698,0,17.1,6952,2324
2018-01-08T06:00:00.000+01:00,13086,0.420408163,0.755485893,0,30.03,6951,2698
2018-01-08T07:00:00.000+01:00,15507,0.438367347,0.764890282,0,42.93,6950,3241
2018-01-08T08:00:00.000+01:00,17095,0.431020408,0.761755486,9.67E-05,44.95,6950,3580
2018-01-08T09:00:00.000+01:00,17340,0.40244898,0.755485893,0.040634675,46.2,6949,3636
2018-01-08T10:00:00.000+01:00,17169,0.400816327,0.759665622,0.151025542,50,6948,3615
2018-01-08T11:00:00.000+01:00,16944,0.379591837,0.762800418,0.23877709,59.53,6946,3603
2018-01-08T12:00:00.000+01:00,16702,0.390204082,0.761755486,0.265866873,43.8,6946,3493
2018-01-08T13:00:00.000+01:00,16771,0.382857143,0.76384535,0.253192724,44,6945,3509
2018-01-08T14:00:00.000+01:00,16855,0.391836735,0.761755486,0.20249613,46.61,6944,3536
2018-01-08T15:00:00.000+01:00,16962,0.401632653,0.761755486,0.126934985,40.97,6943,3537
2018-01-08T16:00:00.000+01:00,17340,0.416326531,0.759665622,0.051857585,51.31,6942,3656
2018-01-08T17:00:00.000+01:00,18415,0.466122449,0.778474399,0.010545666,64.86,6942,3938
2018-01-08T18:00:00.000+01:00,17711,0.478367347,0.772204807,0,37.5,6941,3680
2018-01-08T19:00:00.000+01:00,17081,0.467755102,0.739811912,0,36,6940,3544
2018-01-08T20:00:00.000+01:00,16082,0.460408163,0.731452456,0,42.15,6939,3358
2018-01-08T21:00:00.000+01:00,15020,0.434285714,0.766980146,0,35.9,6938,3116
2018-01-08T22:00:00.000+01:00,13871,0.472653061,0.766980146,0,33,6938,2869
2018-01-08T23:00:00.000+01:00,12846,0.452244898,0.728317659,0,30,6937,2649
2018-01-09T00:00:00.000+01:00,12024,0.373877551,0.754440961,0,35.1,6935,2492
2018-01-09T01:00:00.000+01:00,11520,0.336326531,0.760710554,0,34.4,6934,2386
2018-01-09T02:00:00.000+01:00,11259,0.313469388,0.770114943,0,34.2,6934,2332
2018-01-09T03:00:00.000+01:00,11174,0.358367347,0.751306165,0,34.3,6933,2314
2018-01-09T04:00:00.000+01:00,11260,0.348571429,0.707419018,0,30.1,6932,2322
2018-01-09T05:00:00.000+01:00,11760,0.284081633,0.729362591,0,36.5,6931,2441
2018-01-09T06:00:00.000+01:00,13212,0.232653061,0.723092999,0,41.5,6930,2757
2018-01-09T07:00:00.000+01:00,15667,0.227755102,0.711598746,0,50,6930,3298
2018-01-09T08:00:00.000+01:00,17130,0.227755102,0.714733542,0.000193498,40,6929,3569
2018-01-09T09:00:00.000+01:00,17497,0.196734694,0.680250784,0.042182663,47.9,6928,3675
2018-01-09T10:00:00.000+01:00,17481,0.166530612,0.655172414,0.154411765,52.7,6927,3691
2018-01-09T11:00:00.000+01:00,17289,0.151836735,0.652037618,0.239454334,60.92,6926,3682
2018-01-09T12:00:00.000+01:00,17001,0.146122449,0.635318704,0.259191176,55.9,6926,3602
2018-01-09T13:00:00.000+01:00,17050,0.111836735,0.603970742,0.231424149,59.66,6925,3626
2018-01-09T14:00:00.000+01:00,17071,0.09877551,0.554858934,0.163215944,55.53,6923,3615
2018-01-09T15:00:00.000+01:00,17158,0.114285714,0.524555904,0.085236068,52.7,6922,3623
2018-01-09T16:00:00.000+01:00,17490,0.094693878,0.531870428,0.029121517,54.84,6922,3701
2018-01-09T17:00:00.000+01:00,18230,0.109387755,0.463949843,0.005417957,76.59,6921,3948
2018-01-09T18:00:00.000+01:00,17440,0.105306122,0.335423197,0,42.91,6920,3644
2018-01-09T19:00:00.000+01:00,16790,0.126530612,0.373040752,0,40.98,6919,3501
2018-01-09T20:00:00.000+01:00,15825,0.111836735,0.377220481,0,40.9,6918,3300
2018-01-09T21:00:00.000+01:00,14749,0.111836735,0.352142111,0,42.91,6918,3082
2018-01-09T22:00:00.000+01:00,13571,0.068571429,0.313479624,0,39.36,6917,2825
2018-01-09T23:00:00.000+01:00,12527,0.085714286,0.358411703,0,39.6,6916,2609
2018-01-10T00:00:00.000+01:00,11746,0.084897959,0.28631139,0,34.4,6915,2433
2018-01-10T01:00:00.000+01:00,11231,0.106938776,0.251828631,0,30,6914,2316
2018-01-10T02:00:00.000+01:00,10973,0.070204082,0.134796238,0,28.87,6914,2260
2018-01-10T03:00:00.000+01:00,10829,0.076734694,0.086729363,0,28.72,6913,2230
2018-01-10T04:00:00.000+01:00,10866,0.088979592,0.082549634,0,31.97,6912,2245
2018-01-10T05:00:00.000+01:00,11453,0.08244898,0.112852665,0,31.16,6910,2364
2018-01-10T06:00:00.000+01:00,12954,0.096326531,0.154649948,0,34.87,6910,2684
2018-01-10T07:00:00.000+01:00,15228,0.09877551,0.145245559,0,45.09,6909,3189
2018-01-10T08:00:00.000+01:00,16774,0.094693878,0.141065831,0.000193498,49.57,6908,3530
2018-01-10T09:00:00.000+01:00,17273,0.106122449,0.143155695,0.004353715,49.56,6907,3635
2018-01-10T10:00:00.000+01:00,17415,0.126530612,0.204806688,0.015479876,49.63,6906,3665
2018-01-10T11:00:00.000+01:00,17445,0.118367347,0.183908046,0.026702786,56.01,6906,3696
2018-01-10T12:00:00.000+01:00,17196,0.095510204,0.203761755,0.033088235,49.1,6905,3617
2018-01-10T13:00:00.000+01:00,17199,0.087346939,0.198537095,0.032314241,45.61,6904,3604
2018-01-10T14:00:00.000+01:00,17064,0.071020408,0.219435737,0.026509288,47.1,6903,3581
2018-01-10T15:00:00.000+01:00,17117,0.066122449,0.158829676,0.017608359,47.98,6902,3596
2018-01-10T16:00:00.000+01:00,17420,0.080816327,0.165099269,0.008030186,48.9,6902,3663
2018-01-10T17:00:00.000+01:00,18163,0.100408163,0.247648903,0.002031734,51.9,6901,3831
2018-01-10T18:00:00.000+01:00,17275,0.109387755,0.26123302,0,52.69,6900,3647
2018-01-10T19:00:00.000+01:00,16580,0.113469388,0.296760711,0,49.1,6899,3487
2018-01-10T20:00:00.000+01:00,15678,0.088163265,0.275862069,0,44,6898,3280
2018-01-10T21:00:00.000+01:00,14669,0.08,0.242424242,0,36.99,6897,3046
2018-01-10T22:00:00.000+01:00,13498,0.065306122,0.238244514,0,38.43,6896,2807
2018-01-10T23:00:00.000+01:00,12568,0.04,0.259143156,0,37.9,6895,2613
2018-01-11T00:00:00.000+01:00,11834,0.035918367,0.119122257,0,37.33,6894,2459
2018-01-11T01:00:00.000+01:00,11311,0.022857143,0.031347962,0,36.3,6894,2347
2018-01-11T02:00:00.000+01:00,11016,0.013877551,0.053291536,0,34.2,6893,2281
2018-01-11T03:00:00.000+01:00,10898,0.009795918,0.052246604,0,33,6892,2254
2018-01-11T04:00:00.000+01:00,10950,0.008979592,0.029258098,0,33.05,6891,2265
2018-01-11T05:00:00.000+01:00,11467,0.005714286,0.012539185,0,37.09,6890,2382
2018-01-11T06:00:00.000+01:00,13061,0.00244898,0.013584117,0,41.5,6890,2725
2018-01-11T07:00:00.000+01:00,15387,0.003265306,0.015673981,0,53.07,6889,3250
2018-01-11T08:00:00.000+01:00,16863,0.00244898,0.014629049,0.000193498,57.58,6888,3579
2018-01-11T09:00:00.000+01:00,17254,0.00244898,0.015673981,0.013448142,59.32,6887,3668
2018-01-11T10:00:00.000+01:00,17178,0.00244898,0.015673981,0.046729876,61.86,6886,3662
2018-01-11T11:00:00.000+01:00,17087,0.00244898,0.015673981,0.07256192,60.13,6886,3636
2018-01-11T12:00:00.000+01:00,16786,0.003265306,0.004179728,0.084558824,54.61,6885,3551
2018-01-11T13:00:00.000+01:00,16743,0.009795918,0.009404389,0.086493808,54.83,6884,3543
2018-01-11T14:00:00.000+01:00,16769,0.004897959,0.008359457,0.07372291,54.74,6883,3548
2018-01-11T15:00:00.000+01:00,16885,0.004897959,0.020898642,0.04624613,54.01,6882,3570
2018-01-11T16:00:00.000+01:00,17128,0.026938776,0.026123302,0.018188854,54.96,6881,3625
2018-01-11T17:00:00.000+01:00,17928,0.01877551,0.024033438,0.003676471,58.24,6880,3807
2018-01-11T18:00:00.000+01:00,17254,0.030204082,0.01985371,0,57.96,6879,3663
2018-01-11T19:00:00.000+01:00,16629,0.032653061,0.047021944,0,54.9,6878,3519
2018-01-11T20:00:00.000+01:00,15779,0.019591837,0.083594566,0,50,6878,3322
2018-01-11T21:00:00.000+01:00,14707,0.012244898,0.05015674,0,43.13,6877,3074
2018-01-11T22:00:00.000+01:00,13530,0.017959184,0.053291536,0,42.4,6876,2826
2018-01-11T23:00:00.000+01:00,12585,0.028571429,0.081504702,0,37.92,6875,2616
2018-01-12T00:00:00.000+01:00,11808,0.010612245,0.089864159,0,40.75,6874,2462
2018-01-12T01:00:00.000+01:00,11315,0.017142857,0.148380355,0,36.6,6874,2349
2018-01-12T02:00:00.000+01:00,11000,0.032653061,0.133751306,0,34,6873,2277
2018-01-12T03:00:00.000+01:00,10909,0.031020408,0.137931034,0,33.08,6872,2256
2018-01-12T04:00:00.000+01:00,10966,0.02122449,0.118077325,0,34.5,6871,2272
2018-01-12T05:00:00.000+01:00,11466,0.024489796,0.041797283,0,35.1,6870,2377
2018-01-12T06:00:00.000+01:00,12953,0.012244898,0.10553814,0,39.93,6870,2698
2018-01-12T07:00:00.000+01:00,15263,0.008163265,0.097178683,0,48.5,6869,3208
2018-01-12T08:00:00.000+01:00,16871,0.013061224,0.079414838,0.000193498,51.85,6868,3559
2018-01-12T09:00:00.000+01:00,17388,0.00244898,0.076280042,0.005708204,63,6867,3711
2018-01-12T10:00:00.000+01:00,17489,0.005714286,0.087774295,0.02002709,63.08,6866,3733
2018-01-12T11:00:00.000+01:00,17483,0.005714286,0.129571578,0.034539474,61.67,6866,3726
2018-01-12T12:00:00.000+01:00,17301,0.004081633,0.081504702,0.043924149,59,6864,3677
2018-01-12T13:00:00.000+01:00,17272,0.005714286,0.129571578,0.043537152,57.08,6863,3664
2018-01-12T14:00:00.000+01:00,17143,0.004897959,0.114942529,0.034249226,49.9,6862,3609
2018-01-12T15:00:00.000+01:00,17037,0.005714286,0.113897597,0.021865325,45.92,6862,3571
2018-01-12T16:00:00.000+01:00,17159,0.005714286,0.141065831,0.01006192,46.5,6861,3599
2018-01-12T17:00:00.000+01:00,17839,0.005714286,0.171368861,0.00251548,50.52,6860,3758
2018-01-12T18:00:00.000+01:00,17137,0.010612245,0.198537095,0,47,6859,3596
2018-01-12T19:00:00.000+01:00,16336,0.007346939,0.207941484,0,39.9,6858,3403
2018-01-12T20:00:00.000+01:00,15337,0.016326531,0.178683386,0,41.04,6858,3199
2018-01-12T21:00:00.000+01:00,14303,0.014693878,0.202716823,0,44.8,6857,2995
2018-01-12T22:00:00.000+01:00,13287,0.013877551,0.193312435,0,44.9,6856,2782
2018-01-12T23:00:00.000+01:00,12566,0.012244898,0.18077325,0,42,6855,2623
2018-01-13T00:00:00.000+01:00,11832,0.024489796,0.220480669,0,43.15,6854,2473
2018-01-13T01:00:00.000+01:00,11201,0.029387755,0.189132706,0,38.42,6854,2330
2018-01-13T02:00:00.000+01:00,10861,0.023673469,0.169278997,0,36.11,6853,2254
2018-01-13T03:00:00.000+01:00,10659,0.038367347,0.184952978,0,33.8,6852,2206
2018-01-13T04:00:00.000+01:00,10646,0.035102041,0.203761755,0,32.04,6851,2200
